Index,Time,Elevation,LegLength,Leg Time,Leg Speed,LegSpeed2,Leg Course,Latitude,Longitude
1607,2/7/16 19:46,1584 ft,93 ft,0:00:03,21 mph,21,124° true,45.54925,-90.29433333
1608,2/7/16 19:46,1576 ft,34 ft,0:00:01,23 mph,23,162° true,45.5491,-90.29403333
1609,2/7/16 19:46,1579 ft,79 ft,0:00:02,27 mph,27,177° true,45.54901667,-90.294
1610,2/7/16 19:46,1581 ft,105 ft,0:00:03,24 mph,24,176° true,45.5488,-90.29398333
1611,2/7/16 19:46,1566 ft,42 ft,0:00:02,14 mph,14,156° true,45.54851667,-90.29395
1612,2/7/16 19:46,1552 ft,19 ft,0:00:01,13 mph,13,123° true,45.5484,-90.29388333
1613,2/7/16 19:46,1552 ft,75 ft,0:00:03,17 mph,17,102° true,45.54838333,-90.29381667
1614,2/7/16 19:46,1557 ft,468 ft,0:00:12,27 mph,27,89° true,45.54833333,-90.29353333
1615,2/7/16 19:46,1549 ft,99 ft,0:00:03,22 mph,22,89° true,45.54835,-90.2917
1616,2/7/16 19:46,1541 ft,51 ft,0:00:02,17 mph,17,89° true,45.54835,-90.29131667
1617,2/7/16 19:46,1536 ft,61 ft,0:00:04,10 mph,10,137° true,45.54836667,-90.29111667
1618,2/7/16 19:46,1530 ft,25 ft,0:00:01,17 mph,17,178° true,45.54823333,-90.29095
1619,2/7/16 19:46,1533 ft,215 ft,0:00:07,21 mph,21,179° true,45.54816667,-90.29095
1620,2/7/16 19:47,1536 ft,130 ft,0:00:08,11 mph,11,129° true,45.54758333,-90.29093333
1621,2/7/16 19:47,1535 ft,64 ft,0:00:14,3 mph,3,88° true,45.54736667,-90.29053333
1622,2/7/16 19:47,1540 ft,280 ft,0:00:10,19 mph,19,97° true,45.54736667,-90.29028333
1623,2/7/16 19:47,1551 ft,163 ft,0:00:05,22 mph,22,97° true,45.54726667,-90.2892
1624,2/7/16 19:47,1552 ft,147 ft,0:00:07,14 mph,14,160° true,45.54721667,-90.28856667
1625,2/7/16 19:47,1552 ft,40 ft,0:00:02,14 mph,14,114° true,45.54683333,-90.28838333
1626,2/7/16 19:47,1549 ft,20 ft,0:00:01,14 mph,14,104° true,45.54678333,-90.28823333
1627,2/7/16 19:47,1552 ft,87 ft,0:00:04,15 mph,15,102° true,45.54678333,-90.28816667
1628,2/7/16 19:47,1547 ft,57 ft,0:00:05,8 mph,8,121° true,45.54673333,-90.28783333
1629,2/7/16 19:47,1544 ft,39 ft,0:00:02,13 mph,13,129° true,45.54665,-90.28763333
1630,2/7/16 19:47,1547 ft,123 ft,0:00:04,21 mph,21,174° true,45.54658333,-90.28751667
1631,2/7/16 19:48,1558 ft,35 ft,0:00:01,24 mph,24,184° true,45.54625,-90.28746667
1632,2/7/16 19:48,1557 ft,70 ft,0:00:03,16 mph,16,184° true,45.54615,-90.28746667
1633,2/7/16 19:48,1546 ft,96 ft,0:00:06,11 mph,11,186° true,45.54595,-90.2875
1634,2/7/16 19:48,1549 ft,30 ft,0:00:01,20 mph,20,191° true,45.5457,-90.28753333
1635,2/7/16 19:48,1549 ft,345 ft,0:00:09,26 mph,26,189° true,45.54561667,-90.28755
1636,2/7/16 19:48,1554 ft,0.1 mi,0:00:15,27 mph,27,186° true,45.54468333,-90.28776667
1637,2/7/16 19:48,1549 ft,0.1 mi,0:00:12,31 mph,31,187° true,45.54306667,-90.28803333
1638,2/7/16 19:48,1560 ft,108 ft,0:00:02,37 mph,37,187° true,45.5416,-90.28826667
1639,2/7/16 19:48,1565 ft,391 ft,0:00:08,33 mph,33,187° true,45.5413,-90.28833333
1640,2/7/16 19:48,1554 ft,103 ft,0:00:03,23 mph,23,186° true,45.54023333,-90.2885
1641,2/7/16 19:49,1547 ft,63 ft,0:00:02,21 mph,21,188° true,45.53996667,-90.28855
1642,2/7/16 19:49,1546 ft,116 ft,0:00:06,13 mph,13,174° true,45.53978333,-90.28858333
1643,2/7/16 19:49,1544 ft,70 ft,0:00:07,7 mph,7,126° true,45.53946667,-90.28853333
1644,2/7/16 19:49,1543 ft,134 ft,0:01:26,1.1 mph,1.1,102° true,45.53936667,-90.28831667
1645,2/7/16 19:50,1557 ft,59 ft,0:00:01,40 mph,40,105° true,45.53928333,-90.2878
1646,2/7/16 19:50,1568 ft,62 ft,0:00:01,42 mph,42,106° true,45.53925,-90.28758333
1647,2/7/16 19:50,1573 ft,150 ft,0:00:03,34 mph,34,90° true,45.5392,-90.28735
1648,2/7/16 19:50,1560 ft,42 ft,0:00:01,29 mph,29,73° true,45.5392,-90.28676667
1649,2/7/16 19:50,1560 ft,41 ft,0:00:01,28 mph,28,68° true,45.53923333,-90.2866
1650,2/7/16 19:50,1560 ft,77 ft,0:00:02,26 mph,26,66° true,45.53928333,-90.28645
1651,2/7/16 19:50,1558 ft,96 ft,0:00:04,16 mph,16,62° true,45.53936667,-90.28618333
1652,2/7/16 19:50,1552 ft,211 ft,0:00:08,18 mph,18,87° true,45.53948333,-90.28585
1653,2/7/16 19:51,1554 ft,106 ft,0:00:04,18 mph,18,114° true,45.53951667,-90.28503333
1654,2/7/16 19:51,1557 ft,247 ft,0:00:10,17 mph,17,121° true,45.5394,-90.28465
1655,2/7/16 19:51,1554 ft,103 ft,0:00:06,12 mph,12,101° true,45.53905,-90.28381667
1656,2/7/16 19:51,1562 ft,123 ft,0:00:02,42 mph,42,92° true,45.539,-90.28343333
1657,2/7/16 19:51,1587 ft,218 ft,0:00:03,50 mph,50,92° true,45.539,-90.28295
1658,2/7/16 19:51,1603 ft,72 ft,0:00:01,49 mph,49,91° true,45.53896667,-90.2821
1659,2/7/16 19:51,1603 ft,260 ft,0:00:04,44 mph,44,91° true,45.53896667,-90.28181667
1660,2/7/16 19:51,1590 ft,148 ft,0:00:03,34 mph,34,90° true,45.53895,-90.2808
1661,2/7/16 19:51,1577 ft,47 ft,0:00:01,32 mph,32,87° true,45.53895,-90.28021667
1662,2/7/16 19:51,1579 ft,111 ft,0:00:04,19 mph,19,89° true,45.53896667,-90.28003333
1663,2/7/16 19:51,1570 ft,27 ft,0:00:02,9 mph,9,89° true,45.53896667,-90.2796
1664,2/7/16 19:51,1565 ft,49 ft,0:00:02,17 mph,17,93° true,45.53896667,-90.2795
1665,2/7/16 19:51,1571 ft,71 ft,0:00:02,24 mph,24,91° true,45.53896667,-90.2793
1666,2/7/16 19:51,1574 ft,506 ft,0:00:12,29 mph,29,92° true,45.53896667,-90.27901667
1667,2/7/16 19:52,1582 ft,428 ft,0:00:08,37 mph,37,94° true,45.5389,-90.27705
1668,2/7/16 19:52,1587 ft,264 ft,0:00:06,30 mph,30,94° true,45.53883333,-90.27538333
1669,2/7/16 19:52,1577 ft,192 ft,0:00:04,33 mph,33,101° true,45.53878333,-90.27435
1670,2/7/16 19:52,1590 ft,55 ft,0:00:01,37 mph,37,100° true,45.53868333,-90.27361667
1671,2/7/16 19:52,1590 ft,521 ft,0:00:09,39 mph,39,94° true,45.53866667,-90.2734
1672,2/7/16 19:52,1604 ft,62 ft,0:00:01,42 mph,42,90° true,45.53856667,-90.27136667
1673,2/7/16 19:52,1603 ft,274 ft,0:00:05,37 mph,37,91° true,45.53856667,-90.27111667
1674,2/7/16 19:52,1593 ft,156 ft,0:00:04,27 mph,27,118° true,45.53856667,-90.27005
1675,2/7/16 19:52,1584 ft,168 ft,0:00:04,29 mph,29,177° true,45.53836667,-90.26951667
1676,2/7/16 19:52,1596 ft,302 ft,0:00:06,34 mph,34,198° true,45.5379,-90.26946667
1677,2/7/16 19:52,1579 ft,103 ft,0:00:04,18 mph,18,149° true,45.53711667,-90.26983333
1678,2/7/16 19:52,1563 ft,34 ft,0:00:01,23 mph,23,97° true,45.53686667,-90.26963333
1679,2/7/16 19:52,1565 ft,177 ft,0:00:07,17 mph,17,94° true,45.53685,-90.2695
1680,2/7/16 19:53,1560 ft,273 ft,0:00:07,27 mph,27,98° true,45.53681667,-90.2688
1681,2/7/16 19:53,1574 ft,127 ft,0:00:02,43 mph,43,95° true,45.53671667,-90.26775
1682,2/7/16 19:53,1584 ft,112 ft,0:00:02,38 mph,38,91° true,45.5367,-90.26725
1683,2/7/16 19:53,1571 ft,43 ft,0:00:01,30 mph,30,89° true,45.53668333,-90.26681667
1684,2/7/16 19:53,1562 ft,130 ft,0:00:04,22 mph,22,48° true,45.53668333,-90.26665
1685,2/7/16 19:53,1549 ft,237 ft,0:00:05,32 mph,32,20° true,45.53693333,-90.26626667
1686,2/7/16 19:53,1571 ft,449 ft,0:00:08,38 mph,38,17° true,45.53753333,-90.26596667
1687,2/7/16 19:53,1582 ft,399 ft,0:00:07,39 mph,39,20° true,45.53871667,-90.26545
1688,2/7/16 19:53,1573 ft,219 ft,0:00:06,25 mph,25,64° true,45.53975,-90.26491667
1689,2/7/16 19:53,1570 ft,47 ft,0:00:01,32 mph,32,117° true,45.54,-90.26415
1690,2/7/16 19:53,1571 ft,264 ft,0:00:05,36 mph,36,121° true,45.53995,-90.26398333
1691,2/7/16 19:53,1576 ft,156 ft,0:00:03,35 mph,35,134° true,45.53958333,-90.2631
1692,2/7/16 19:53,1570 ft,148 ft,0:00:03,34 mph,34,141° true,45.53928333,-90.26265
1693,2/7/16 19:53,1557 ft,42 ft,0:00:01,28 mph,28,143° true,45.53896667,-90.26228333
1694,2/7/16 19:53,1547 ft,77 ft,0:00:02,26 mph,26,131° true,45.53888333,-90.26218333
1695,2/7/16 19:53,1543 ft,136 ft,0:00:03,31 mph,31,109° true,45.53875,-90.26196667
1696,2/7/16 19:54,1551 ft,168 ft,0:00:04,29 mph,29,103° true,45.53861667,-90.26146667
1697,2/7/16 19:54,1541 ft,290 ft,0:00:06,33 mph,33,89° true,45.53851667,-90.26081667
1698,2/7/16 19:54,1544 ft,276 ft,0:00:05,38 mph,38,105° true,45.53853333,-90.25968333
1699,2/7/16 19:54,1557 ft,289 ft,0:00:06,33 mph,33,98° true,45.53833333,-90.25863333
1700,2/7/16 19:54,1565 ft,174 ft,0:00:04,30 mph,30,95° true,45.53823333,-90.25751667
1701,2/7/16 19:54,1574 ft,177 ft,0:00:04,30 mph,30,87° true,45.5382,-90.25685
1702,2/7/16 19:54,1584 ft,44 ft,0:00:01,30 mph,30,84° true,45.53821667,-90.25615
1703,2/7/16 19:54,1587 ft,144 ft,0:00:03,33 mph,33,67° true,45.53823333,-90.25598333
1704,2/7/16 19:54,1599 ft,55 ft,0:00:01,37 mph,37,57° true,45.53838333,-90.25546667
1705,2/7/16 19:54,1599 ft,89 ft,0:00:02,30 mph,30,54° true,45.53846667,-90.25528333
1706,2/7/16 19:54,1593 ft,67 ft,0:00:02,23 mph,23,58° true,45.5386,-90.255
1707,2/7/16 19:54,1587 ft,106 ft,0:00:03,24 mph,24,95° true,45.5387,-90.25478333
1708,2/7/16 19:54,1595 ft,43 ft,0:00:01,29 mph,29,85° true,45.53868333,-90.25436667
1709,2/7/16 19:54,1596 ft,159 ft,0:00:03,36 mph,36,79° true,45.53868333,-90.2542
1710,2/7/16 19:54,1603 ft,351 ft,0:00:06,40 mph,40,83° true,45.53878333,-90.2536
1711,2/7/16 19:54,1599 ft,510 ft,0:00:09,39 mph,39,89° true,45.53888333,-90.25223333
1712,2/7/16 19:55,1603 ft,176 ft,0:00:03,40 mph,40,93° true,45.53891667,-90.25023333
1713,2/7/16 19:55,1607 ft,287 ft,0:00:05,39 mph,39,93° true,45.53888333,-90.24955
1714,2/7/16 19:55,1603 ft,189 ft,0:00:04,32 mph,32,90° true,45.53883333,-90.24843333
1715,2/7/16 19:55,1603 ft,104 ft,0:00:03,24 mph,24,73° true,45.53883333,-90.24768333
1716,2/7/16 19:55,1596 ft,131 ft,0:00:04,22 mph,22,14° true,45.53891667,-90.2473
1717,2/7/16 19:55,1596 ft,324 ft,0:00:05,44 mph,44,320° true,45.53926667,-90.24718333
1718,2/7/16 19:55,1604 ft,135 ft,0:00:04,23 mph,23,5° true,45.53995,-90.248
1719,2/7/16 19:55,1590 ft,31 ft,0:00:01,21 mph,21,56° true,45.54031667,-90.24795
1720,2/7/16 19:55,1595 ft,99 ft,0:00:03,23 mph,23,63° true,45.54036667,-90.24785
1721,2/7/16 19:55,1593 ft,70 ft,0:00:03,16 mph,16,73° true,45.54048333,-90.24751667
1722,2/7/16 19:55,1588 ft,84 ft,0:00:03,19 mph,19,86° true,45.54055,-90.24725
1723,2/7/16 19:55,1592 ft,198 ft,0:00:05,27 mph,27,52° true,45.54055,-90.24691667
1724,2/7/16 19:55,1606 ft,155 ft,0:00:03,35 mph,35,41° true,45.5409,-90.24631667
1725,2/7/16 19:55,1609 ft,95 ft,0:00:02,33 mph,33,34° true,45.54121667,-90.24591667
1726,2/7/16 19:55,1604 ft,170 ft,0:00:04,29 mph,29,25° true,45.54143333,-90.2457
1727,2/7/16 19:55,1601 ft,248 ft,0:00:07,24 mph,24,43° true,45.54185,-90.24543333
1728,2/7/16 19:55,1601 ft,38 ft,0:00:01,26 mph,26,102° true,45.54235,-90.24476667
1729,2/7/16 19:56,1604 ft,123 ft,0:00:03,28 mph,28,106° true,45.54233333,-90.24461667
1730,2/7/16 19:56,1603 ft,57 ft,0:00:02,19 mph,19,74° true,45.54223333,-90.24416667
1731,2/7/16 19:56,1599 ft,121 ft,0:00:04,21 mph,21,64° true,45.54228333,-90.24395
1732,2/7/16 19:56,1604 ft,79 ft,0:00:02,27 mph,27,87° true,45.54241667,-90.24351667
1733,2/7/16 19:56,1609 ft,336 ft,0:00:08,29 mph,29,90° true,45.54243333,-90.24321667
1734,2/7/16 19:56,1603 ft,103 ft,0:00:04,18 mph,18,41° true,45.54243333,-90.2419
1735,2/7/16 19:56,1607 ft,79 ft,0:00:02,27 mph,27,346° true,45.54265,-90.24163333
1736,2/7/16 19:56,1611 ft,38 ft,0:00:01,26 mph,26,348° true,45.54285,-90.2417
1737,2/7/16 19:56,1611 ft,219 ft,0:00:06,25 mph,25,42° true,45.54295,-90.24173333
1738,2/7/16 19:56,1617 ft,223 ft,0:00:06,25 mph,25,49° true,45.5434,-90.24116667
1739,2/7/16 19:56,1615 ft,109 ft,0:00:03,25 mph,25,44° true,45.5438,-90.2405
1740,2/7/16 19:56,1611 ft,34 ft,0:00:01,23 mph,23,98° true,45.54401667,-90.2402
1741,2/7/16 19:56,1614 ft,158 ft,0:00:06,18 mph,18,65° true,45.544,-90.24008333
1742,2/7/16 19:56,1617 ft,74 ft,0:00:02,25 mph,25,0° true,45.54418333,-90.23951667
1743,2/7/16 19:56,1626 ft,199 ft,0:00:05,27 mph,27,20° true,45.54438333,-90.23951667
1744,2/7/16 19:56,1628 ft,307 ft,0:00:07,30 mph,30,7° true,45.5449,-90.23925
1745,2/7/16 19:57,1634 ft,128 ft,0:00:03,29 mph,29,343° true,45.54573333,-90.2391
1746,2/7/16 19:57,1626 ft,59 ft,0:00:03,13 mph,13,354° true,45.54606667,-90.23923333
1747,2/7/16 19:57,1611 ft,43 ft,0:00:05,6 mph,6,71° true,45.54623333,-90.23926667
1748,2/7/16 19:57,1609 ft,20 ft,0:00:05,3 mph,3,97° true,45.54626667,-90.2391
1749,2/7/16 19:57,1611 ft,104 ft,0:00:04,18 mph,18,89° true,45.54626667,-90.23903333
1750,2/7/16 19:57,1625 ft,124 ft,0:00:03,28 mph,28,79° true,45.54626667,-90.23861667
1751,2/7/16 19:57,1633 ft,148 ft,0:00:03,34 mph,34,87° true,45.54633333,-90.23815
1752,2/7/16 19:57,1644 ft,199 ft,0:00:04,34 mph,34,92° true,45.54635,-90.23756667
1753,2/7/16 19:57,1640 ft,116 ft,0:00:02,40 mph,40,89° true,45.54633333,-90.2368
1754,2/7/16 19:57,1653 ft,62 ft,0:00:01,43 mph,43,90° true,45.54633333,-90.23633333
1755,2/7/16 19:57,1655 ft,0.1 mi,0:00:11,44 mph,44,91° true,45.54633333,-90.2361
1756,2/7/16 19:57,1642 ft,341 ft,0:00:06,39 mph,39,89° true,45.54631667,-90.23333333
1757,2/7/16 19:57,1633 ft,410 ft,0:00:08,35 mph,35,91° true,45.54631667,-90.232
1758,2/7/16 19:58,1629 ft,76 ft,0:00:02,26 mph,26,83° true,45.5463,-90.2304
1759,2/7/16 19:58,1620 ft,135 ft,0:00:03,31 mph,31,92° true,45.54633333,-90.23011667
1760,2/7/16 19:58,1626 ft,89 ft,0:00:02,30 mph,30,91° true,45.54631667,-90.22958333
1761,2/7/16 19:58,1628 ft,157 ft,0:00:06,18 mph,18,82° true,45.54631667,-90.22923333
1762,2/7/16 19:58,1615 ft,1 ft,0:00:09,0.1 mph,0.1,226° true,45.54636667,-90.22863333
1763,2/7/16 19:58,1612 ft,73 ft,0:00:13,4 mph,4,142° true,45.54636667,-90.22863333
1764,2/7/16 19:58,1618 ft,141 ft,0:00:05,19 mph,19,174° true,45.54621667,-90.22845
1765,2/7/16 19:58,1623 ft,237 ft,0:00:07,23 mph,23,156° true,45.54583333,-90.2284
1766,2/7/16 19:58,1623 ft,101 ft,0:00:02,34 mph,34,170° true,45.54523333,-90.22801667
1767,2/7/16 19:58,1633 ft,484 ft,0:00:08,41 mph,41,175° true,45.54496667,-90.22795
1768,2/7/16 19:58,1620 ft,46 ft,0:00:01,31 mph,31,179° true,45.54365,-90.22778333
1769,2/7/16 19:58,1607 ft,96 ft,0:00:03,22 mph,22,203° true,45.54351667,-90.22778333
1770,2/7/16 19:59,1598 ft,114 ft,0:00:04,20 mph,20,219° true,45.54326667,-90.22793333
1771,2/7/16 19:59,1592 ft,90 ft,0:00:04,15 mph,15,191° true,45.54303333,-90.22821667
1772,2/7/16 19:59,1595 ft,232 ft,0:00:05,32 mph,32,179° true,45.54278333,-90.22828333
1773,2/7/16 19:59,1611 ft,156 ft,0:00:04,27 mph,27,180° true,45.54215,-90.22826667
1774,2/7/16 19:59,1596 ft,110 ft,0:00:04,19 mph,19,163° true,45.54173333,-90.22826667
1775,2/7/16 19:59,1599 ft,111 ft,0:00:03,25 mph,25,170° true,45.54143333,-90.22815
1776,2/7/16 19:59,1615 ft,49 ft,0:00:01,34 mph,34,176° true,45.54113333,-90.22806667
1777,2/7/16 19:59,1614 ft,92 ft,0:00:02,31 mph,31,175° true,45.541,-90.22806667
1778,2/7/16 19:59,1599 ft,67 ft,0:00:02,23 mph,23,141° true,45.54075,-90.22803333
1779,2/7/16 19:59,1595 ft,102 ft,0:00:02,35 mph,35,95° true,45.54061667,-90.22786667
1780,2/7/16 19:59,1601 ft,284 ft,0:00:05,39 mph,39,97° true,45.54058333,-90.22746667
1781,2/7/16 19:59,1604 ft,187 ft,0:00:05,26 mph,26,135° true,45.5405,-90.22636667
1782,2/7/16 19:59,1598 ft,233 ft,0:00:07,23 mph,23,173° true,45.54013333,-90.22585
1783,2/7/16 19:59,1601 ft,121 ft,0:00:03,28 mph,28,245° true,45.5395,-90.22573333
1784,2/7/16 19:59,1603 ft,175 ft,0:00:04,30 mph,30,256° true,45.53936667,-90.22616667
1785,2/7/16 19:59,1606 ft,196 ft,0:00:06,22 mph,22,223° true,45.53925,-90.22681667
1786,2/7/16 20:00,1601 ft,21 ft,0:00:04,4 mph,4,166° true,45.53885,-90.22735
1787,2/7/16 20:00,1592 ft,15 ft,0:00:02,5 mph,5,130° true,45.5388,-90.22733333
1788,2/7/16 20:00,1593 ft,87 ft,0:00:03,20 mph,20,98° true,45.53876667,-90.22728333
1789,2/7/16 20:00,1606 ft,93 ft,0:00:02,32 mph,32,93° true,45.53875,-90.22695
1790,2/7/16 20:00,1618 ft,52 ft,0:00:01,35 mph,35,92° true,45.53873333,-90.22658333
1791,2/7/16 20:00,1618 ft,0.1 mi,0:00:11,36 mph,36,91° true,45.53871667,-90.22638333
1792,2/7/16 20:00,1625 ft,463 ft,0:00:09,35 mph,35,91° true,45.5387,-90.22411667
1793,2/7/16 20:00,1634 ft,412 ft,0:00:08,35 mph,35,90° true,45.53868333,-90.2223
1794,2/7/16 20:00,1645 ft,0.1 mi,0:00:13,34 mph,34,90° true,45.53866667,-90.2207
1795,2/7/16 20:00,1644 ft,84 ft,0:00:02,29 mph,29,107° true,45.53866667,-90.21815
1796,2/7/16 20:00,1640 ft,144 ft,0:00:03,33 mph,33,106° true,45.5386,-90.21783333
1797,2/7/16 20:01,1650 ft,50 ft,0:00:01,34 mph,34,102° true,45.53848333,-90.2173
1798,2/7/16 20:01,1650 ft,187 ft,0:00:04,32 mph,32,84° true,45.53846667,-90.2171
1799,2/7/16 20:01,1645 ft,184 ft,0:00:04,31 mph,31,66° true,45.53851667,-90.21638333
1800,2/7/16 20:01,1642 ft,210 ft,0:00:05,29 mph,29,84° true,45.53871667,-90.21571667
1801,2/7/16 20:01,1648 ft,95 ft,0:00:02,32 mph,32,88° true,45.53878333,-90.2149
1802,2/7/16 20:01,1653 ft,0.2 mi,0:00:17,34 mph,34,90° true,45.53878333,-90.21453333
1803,2/7/16 20:01,1658 ft,127 ft,0:00:03,29 mph,29,108° true,45.53876667,-90.21121667
1804,2/7/16 20:01,1648 ft,186 ft,0:00:06,21 mph,21,73° true,45.53866667,-90.21073333
1805,2/7/16 20:01,1647 ft,122 ft,0:00:03,28 mph,28,9° true,45.53881667,-90.21005
1806,2/7/16 20:01,1653 ft,155 ft,0:00:04,26 mph,26,354° true,45.53915,-90.20996667
1807,2/7/16 20:01,1655 ft,209 ft,0:00:05,28 mph,28,337° true,45.53956667,-90.21003333
1808,2/7/16 20:01,1652 ft,175 ft,0:00:05,24 mph,24,8° true,45.5401,-90.21035
1809,2/7/16 20:01,1658 ft,129 ft,0:00:03,29 mph,29,21° true,45.54056667,-90.21025
1810,2/7/16 20:02,1650 ft,201 ft,0:00:05,27 mph,27,22° true,45.5409,-90.21006667
1811,2/7/16 20:02,1653 ft,65 ft,0:00:02,22 mph,22,8° true,45.5414,-90.20978333
1812,2/7/16 20:02,1648 ft,54 ft,0:00:02,18 mph,18,339° true,45.54158333,-90.20975
1813,2/7/16 20:02,1650 ft,50 ft,0:00:02,17 mph,17,346° true,45.54171667,-90.20981667
1814,2/7/16 20:02,1652 ft,179 ft,0:00:07,17 mph,17,67° true,45.54185,-90.20986667
1815,2/7/16 20:02,1645 ft,126 ft,0:00:04,22 mph,22,74° true,45.54205,-90.20921667
1816,2/7/16 20:02,1656 ft,78 ft,0:00:02,27 mph,27,76° true,45.54213333,-90.20875
1817,2/7/16 20:02,1658 ft,36 ft,0:00:01,25 mph,25,77° true,45.54218333,-90.20845
1818,2/7/16 20:02,1656 ft,142 ft,0:00:04,24 mph,24,72° true,45.54221667,-90.20831667
1819,2/7/16 20:02,1645 ft,71 ft,0:00:02,24 mph,24,84° true,45.54233333,-90.20778333
1820,2/7/16 20:02,1640 ft,106 ft,0:00:03,24 mph,24,86° true,45.54235,-90.2075
1821,2/7/16 20:02,1640 ft,92 ft,0:00:03,21 mph,21,94° true,45.54236667,-90.2071
1822,2/7/16 20:02,1653 ft,27 ft,0:00:01,19 mph,19,119° true,45.54235,-90.20673333
1823,2/7/16 20:02,1656 ft,57 ft,0:00:02,19 mph,19,125° true,45.54231667,-90.20663333
1824,2/7/16 20:02,1659 ft,58 ft,0:00:02,20 mph,20,115° true,45.54223333,-90.20645
1825,2/7/16 20:02,1663 ft,31 ft,0:00:01,21 mph,21,64° true,45.54216667,-90.20625
1826,2/7/16 20:02,1664 ft,63 ft,0:00:02,21 mph,21,74° true,45.5422,-90.20615
1827,2/7/16 20:02,1667 ft,140 ft,0:00:04,24 mph,24,103° true,45.54225,-90.20591667
1828,2/7/16 20:02,1667 ft,111 ft,0:00:03,25 mph,25,120° true,45.54215,-90.20538333
1829,2/7/16 20:02,1669 ft,66 ft,0:00:03,15 mph,15,147° true,45.542,-90.205
1830,2/7/16 20:02,1656 ft,27 ft,0:00:01,19 mph,19,200° true,45.54185,-90.20486667
1831,2/7/16 20:02,1656 ft,34 ft,0:00:01,23 mph,23,214° true,45.54178333,-90.2049
1832,2/7/16 20:02,1658 ft,117 ft,0:00:03,26 mph,26,215° true,45.5417,-90.20496667
1833,2/7/16 20:03,1663 ft,273 ft,0:00:06,31 mph,31,226° true,45.54143333,-90.20523333
1834,2/7/16 20:03,1658 ft,115 ft,0:00:04,20 mph,20,196° true,45.54091667,-90.206
1835,2/7/16 20:03,1639 ft,74 ft,0:00:02,25 mph,25,145° true,45.54061667,-90.20611667
1836,2/7/16 20:03,1647 ft,86 ft,0:00:02,29 mph,29,139° true,45.54045,-90.20595
1837,2/7/16 20:03,1647 ft,239 ft,0:00:05,33 mph,33,148° true,45.54026667,-90.20573333
1838,2/7/16 20:03,1652 ft,105 ft,0:00:03,24 mph,24,135° true,45.53971667,-90.20523333
1839,2/7/16 20:03,1640 ft,25 ft,0:00:01,17 mph,17,102° true,45.53951667,-90.20495
1840,2/7/16 20:03,1640 ft,61 ft,0:00:02,21 mph,21,52° true,45.5395,-90.20485
1841,2/7/16 20:03,1644 ft,158 ft,0:00:04,27 mph,27,50° true,45.5396,-90.20466667
1842,2/7/16 20:03,1658 ft,0.1 mi,0:00:12,34 mph,34,48° true,45.53988333,-90.2042
1843,2/7/16 20:03,1663 ft,47 ft,0:00:01,32 mph,32,50° true,45.54098333,-90.20246667
1844,2/7/16 20:03,1663 ft,224 ft,0:00:05,31 mph,31,74° true,45.54106667,-90.20233333
1845,2/7/16 20:03,1677 ft,100 ft,0:00:02,34 mph,34,90° true,45.54123333,-90.20148333
1846,2/7/16 20:03,1681 ft,159 ft,0:00:03,36 mph,36,84° true,45.54123333,-90.2011
1847,2/7/16 20:03,1688 ft,164 ft,0:00:03,37 mph,37,79° true,45.54128333,-90.20048333
1848,2/7/16 20:03,1693 ft,332 ft,0:00:06,38 mph,38,77° true,45.54138333,-90.19985
1849,2/7/16 20:04,1699 ft,108 ft,0:00:02,37 mph,37,71° true,45.54158333,-90.19858333
1850,2/7/16 20:04,1696 ft,101 ft,0:00:02,34 mph,34,60° true,45.54166667,-90.19818333
1851,2/7/16 20:04,1696 ft,202 ft,0:00:04,34 mph,34,63° true,45.54181667,-90.19785
1852,2/7/16 20:04,1685 ft,418 ft,0:00:09,32 mph,32,75° true,45.54206667,-90.19713333
1853,2/7/16 20:04,1677 ft,257 ft,0:00:05,35 mph,35,83° true,45.54235,-90.19556667
1854,2/7/16 20:04,1674 ft,153 ft,0:00:03,35 mph,35,78° true,45.54245,-90.19456667
1855,2/7/16 20:04,1667 ft,108 ft,0:00:03,24 mph,24,101° true,45.54253333,-90.19398333
1856,2/7/16 20:04,1656 ft,153 ft,0:00:03,35 mph,35,154° true,45.54246667,-90.19356667
1857,2/7/16 20:04,1674 ft,75 ft,0:00:01,51 mph,51,165° true,45.5421,-90.1933
1858,2/7/16 20:04,1689 ft,163 ft,0:00:02,55 mph,55,163° true,45.5419,-90.19321667
1859,2/7/16 20:04,1702 ft,74 ft,0:00:01,50 mph,50,161° true,45.54146667,-90.19303333
1860,2/7/16 20:04,1688 ft,56 ft,0:00:01,38 mph,38,160° true,45.54128333,-90.19295
1861,2/7/16 20:04,1674 ft,305 ft,0:00:07,30 mph,30,170° true,45.54113333,-90.19286667
1862,2/7/16 20:04,1677 ft,113 ft,0:00:02,38 mph,38,162° true,45.54031667,-90.19266667
1863,2/7/16 20:04,1686 ft,216 ft,0:00:04,37 mph,37,162° true,45.54001667,-90.19253333
1864,2/7/16 20:04,1688 ft,229 ft,0:00:05,31 mph,31,177° true,45.53945,-90.19228333
1865,2/7/16 20:04,1680 ft,38 ft,0:00:01,26 mph,26,209° true,45.53883333,-90.19223333
1866,2/7/16 20:04,1680 ft,84 ft,0:00:03,19 mph,19,189° true,45.53873333,-90.19231667
1867,2/7/16 20:05,1674 ft,68 ft,0:00:02,23 mph,23,143° true,45.53851667,-90.19235
