type	time	latitude	longitude	altitude (ft)	eos	name
T	2014-02-01 19:29:26.088	43.154770000	-88.335263000	971.5		
T	2014-02-01 19:29:27.107	43.154822000	-88.335538000	971.1		
T	2014-02-01 19:29:28.006	43.154863000	-88.335795000	971.1		
T	2014-02-01 19:29:29.022	43.154902000	-88.336033000	971.1		
T	2014-02-01 19:29:30.006	43.154949000	-88.336283000	971.1		
T	2014-02-01 19:29:30.803	43.154949000	-88.336283000	971.1		
T	2014-02-01 19:29:31.128	43.154995000	-88.336508000	971.1		
T	2014-02-01 19:29:32.166	43.155039000	-88.336743000	971.1		
T	2014-02-01 19:29:33.008	43.155074000	-88.336960000	970.8		
T	2014-02-01 19:29:34.008	43.155104000	-88.337131000	968.8		
T	2014-02-01 19:29:35.007	43.155140000	-88.337318000	967.8		
T	2014-02-01 19:29:35.743	43.155140000	-88.337318000	967.8		
T	2014-02-01 19:29:36.015	43.155169000	-88.337471000	967.8		
T	2014-02-01 19:29:37.007	43.155187000	-88.337593000	967.8		
