Number,Date,Time,Longitude,Latitude,Altitude,Satellites
,2.8.2016,22:12:06,-90.389518,45.716159,1558,8
,2.8.2016,22:12:07,-90.389495,45.716213,1558,8
,2.8.2016,22:12:08,-90.389465,45.716259,1556,8
,2.8.2016,22:12:09,-90.389442,45.71632,1553,8
,2.8.2016,22:12:10,-90.389427,45.716384,1553,8
,2.8.2016,22:12:11,-90.389427,45.716453,1554,8
,2.8.2016,22:12:12,-90.389488,45.716571,1560,8
,2.8.2016,22:12:13,-90.389564,45.71669,1562,8
,2.8.2016,22:12:14,-90.389625,45.716815,1563,8
,2.8.2016,22:12:15,-90.389686,45.71693,1565,8
,2.8.2016,22:12:16,-90.389762,45.717044,1570,8
,2.8.2016,22:12:17,-90.389846,45.71717,1574,8
,2.8.2016,22:12:18,-90.389923,45.7173,1576,8
,2.8.2016,22:12:19,-90.389999,45.717433,1577,8
,2.8.2016,22:12:20,-90.390068,45.717575,1574,8
,2.8.2016,22:12:21,-90.390136,45.717712,1570,8
,2.8.2016,22:12:22,-90.390213,45.717838,1569,8
,2.8.2016,22:12:23,-90.390289,45.717956,1571,8
,2.8.2016,22:12:24,-90.390357,45.718055,1575,8
,2.8.2016,22:12:25,-90.390411,45.718158,1580,8
,2.8.2016,22:12:26,-90.390464,45.718276,1583,8
,2.8.2016,22:12:27,-90.390541,45.718421,1586,8
,2.8.2016,22:12:28,-90.390647,45.718547,1589,8
,2.8.2016,22:12:29,-90.390754,45.718669,1591,8
,2.8.2016,22:12:30,-90.390846,45.718791,1591,8
,2.8.2016,22:12:31,-90.39093,45.718914,1590,8
,2.8.2016,22:12:32,-90.390991,45.719036,1590,8
,2.8.2016,22:12:33,-90.391044,45.719161,1590,8
,2.8.2016,22:12:34,-90.39109,45.719295,1592,8
,2.8.2016,22:12:35,-90.39112,45.719432,1590,8
,2.8.2016,22:12:36,-90.391151,45.719585,1585,8
,2.8.2016,22:12:37,-90.391166,45.719741,1582,8
,2.8.2016,22:12:38,-90.391197,45.71989,1580,8
,2.8.2016,22:12:39,-90.391212,45.720031,1577,8
,2.8.2016,22:12:40,-90.391227,45.720169,1575,8
,2.8.2016,22:12:41,-90.391235,45.720298,1576,8
,2.8.2016,22:12:42,-90.391242,45.720424,1580,8
,2.8.2016,22:12:43,-90.391242,45.720558,1582,8
,2.8.2016,22:12:44,-90.391265,45.720706,1578,8
,2.8.2016,22:12:45,-90.391281,45.720859,1573,8
,2.8.2016,22:12:46,-90.391296,45.721004,1569,8
,2.8.2016,22:12:47,-90.391311,45.721138,1569,8
,2.8.2016,22:12:48,-90.391319,45.72126,1570,8
,2.8.2016,22:12:49,-90.391326,45.721378,1569,8
,2.8.2016,22:12:50,-90.391334,45.721485,1570,8
,2.8.2016,22:12:51,-90.391326,45.721595,1569,8
,2.8.2016,22:12:52,-90.391319,45.721698,1568,7
,2.8.2016,22:12:53,-90.391304,45.721794,1563,8
,2.8.2016,22:12:54,-90.391288,45.721893,1559,7
,2.8.2016,22:12:55,-90.391281,45.722,1554,7
,2.8.2016,22:12:56,-90.391288,45.722103,1550,7
,2.8.2016,22:12:57,-90.391304,45.722209,1545,7
,2.8.2016,22:12:58,-90.391334,45.722324,1545,7
,2.8.2016,22:12:59,-90.391357,45.722434,1544,8
,2.8.2016,22:13:00,-90.391365,45.722537,1545,8
,2.8.2016,22:13:01,-90.391342,45.72264,1545,8
,2.8.2016,22:13:02,-90.391304,45.722747,1545,8
,2.8.2016,22:13:03,-90.391242,45.722854,1547,8
,2.8.2016,22:13:04,-90.391181,45.722953,1548,8
,2.8.2016,22:13:05,-90.391136,45.723037,1550,8
,2.8.2016,22:13:06,-90.39109,45.723106,1553,8
,2.8.2016,22:13:07,-90.391044,45.723163,1557,8
,2.8.2016,22:13:08,-90.390983,45.723201,1561,8
,2.8.2016,22:13:09,-90.390914,45.723232,1565,7
,2.8.2016,22:13:10,-90.390861,45.723266,1567,7
,2.8.2016,22:13:11,-90.390846,45.723293,1571,7
,2.8.2016,22:13:12,-90.390846,45.723316,1574,8
,2.8.2016,22:13:13,-90.390846,45.723331,1576,8
,2.8.2016,22:13:14,-90.390838,45.723346,1578,8
,2.8.2016,22:13:15,-90.39083,45.723373,1580,8
,2.8.2016,22:13:16,-90.390815,45.723423,1579,8
,2.8.2016,22:13:17,-90.390815,45.723491,1584,8
,2.8.2016,22:13:18,-90.390815,45.723571,1587,8
,2.8.2016,22:13:19,-90.39083,45.723659,1589,8
,2.8.2016,22:13:20,-90.390861,45.723731,1590,8
,2.8.2016,22:13:21,-90.390922,45.723789,1587,7
,2.8.2016,22:13:22,-90.391014,45.723827,1588,8
,2.8.2016,22:13:23,-90.391136,45.723846,1584,8
,2.8.2016,22:13:24,-90.391273,45.723854,1580,8
,2.8.2016,22:13:25,-90.391395,45.723865,1579,8
,2.8.2016,22:13:26,-90.391487,45.723873,1579,8
,2.8.2016,22:13:27,-90.391563,45.723896,1581,8
,2.8.2016,22:13:28,-90.391624,45.723922,1583,7
,2.8.2016,22:13:29,-90.391647,45.723976,1585,8
,2.8.2016,22:13:30,-90.391654,45.724056,1585,8
,2.8.2016,22:13:31,-90.391624,45.724185,1586,8
,2.8.2016,22:13:32,-90.391601,45.724327,1586,8
,2.8.2016,22:13:33,-90.391586,45.72446,1585,8
,2.8.2016,22:13:34,-90.391578,45.724582,1581,7
,2.8.2016,22:13:35,-90.391555,45.724693,1579,7
,2.8.2016,22:13:36,-90.39151,45.7248,1578,7
,2.8.2016,22:13:37,-90.391456,45.724903,1578,7
,2.8.2016,22:13:38,-90.391403,45.724998,1578,7
,2.8.2016,22:13:39,-90.391365,45.725093,1576,7
,2.8.2016,22:13:40,-90.391342,45.725181,1573,8
,2.8.2016,22:13:41,-90.391349,45.725276,1573,8
,2.8.2016,22:13:42,-90.39138,45.725387,1572,8
,2.8.2016,22:13:43,-90.391448,45.725524,1569,8
,2.8.2016,22:13:44,-90.391548,45.725658,1568,8
,2.8.2016,22:13:45,-90.391624,45.725788,1565,8
,2.8.2016,22:13:46,-90.391677,45.725891,1564,8
,2.8.2016,22:13:47,-90.391716,45.725978,1569,8
,2.8.2016,22:13:48,-90.391723,45.726058,1573,8
,2.8.2016,22:13:49,-90.391685,45.726135,1577,8
,2.8.2016,22:13:50,-90.391624,45.726203,1581,8
,2.8.2016,22:13:51,-90.391555,45.726276,1586,8
,2.8.2016,22:13:52,-90.391494,45.726352,1590,8
,2.8.2016,22:13:53,-90.391471,45.726432,1595,8
,2.8.2016,22:13:54,-90.391471,45.726516,1597,8
,2.8.2016,22:13:55,-90.39151,45.726596,1590,8
,2.8.2016,22:13:56,-90.391571,45.726665,1587,8
,2.8.2016,22:13:57,-90.391685,45.726718,1589,8
,2.8.2016,22:13:58,-90.391815,45.726768,1593,8
,2.8.2016,22:13:59,-90.391967,45.726821,1595,8
,2.8.2016,22:14:00,-90.392127,45.726867,1598,8
,2.8.2016,22:14:01,-90.392288,45.726898,1600,8
,2.8.2016,22:14:02,-90.392448,45.726913,1599,8
,2.8.2016,22:14:03,-90.392608,45.726932,1598,7
,2.8.2016,22:14:04,-90.392753,45.726959,1595,7
,2.8.2016,22:14:05,-90.392898,45.726989,1595,7
,2.8.2016,22:14:06,-90.39302,45.727016,1594,7
,2.8.2016,22:14:07,-90.393127,45.727043,1594,8
,2.8.2016,22:14:08,-90.393211,45.727073,1594,8
,2.8.2016,22:14:09,-90.39328,45.727115,1594,8
,2.8.2016,22:14:10,-90.393333,45.727176,1594,8
,2.8.2016,22:14:11,-90.393348,45.727287,1595,8
,2.8.2016,22:14:12,-90.393363,45.727413,1595,8
,2.8.2016,22:14:13,-90.393379,45.727539,1596,8
,2.8.2016,22:14:14,-90.393371,45.727661,1596,7
,2.8.2016,22:14:15,-90.393356,45.727783,1597,8
,2.8.2016,22:14:16,-90.393341,45.727905,1598,8
,2.8.2016,22:14:17,-90.393341,45.728015,1599,7
,2.8.2016,22:14:18,-90.393356,45.728126,1602,7
,2.8.2016,22:14:19,-90.393371,45.728229,1603,8
,2.8.2016,22:14:20,-90.393356,45.728332,1604,8
,2.8.2016,22:14:21,-90.393302,45.728439,1604,8
,2.8.2016,22:14:22,-90.393234,45.728549,1605,8
,2.8.2016,22:14:23,-90.393157,45.728668,1607,8
,2.8.2016,22:14:24,-90.393074,45.72879,1607,8
,2.8.2016,22:14:25,-90.392997,45.728916,1608,8
,2.8.2016,22:14:26,-90.392921,45.729038,1609,8
,2.8.2016,22:14:27,-90.392837,45.72916,1610,8
,2.8.2016,22:14:28,-90.392738,45.729278,1611,8
,2.8.2016,22:14:29,-90.392631,45.729389,1612,8
,2.8.2016,22:14:30,-90.392517,45.729496,1614,8
,2.8.2016,22:14:31,-90.392425,45.729602,1616,8
,2.8.2016,22:14:32,-90.392333,45.729705,1618,8
,2.8.2016,22:14:33,-90.39225,45.729812,1620,8
,2.8.2016,22:14:34,-90.392173,45.729904,1622,8
,2.8.2016,22:14:35,-90.392089,45.729972,1626,7
,2.8.2016,22:14:36,-90.39199,45.730033,1629,7
,2.8.2016,22:14:37,-90.391891,45.730098,1633,7
,2.8.2016,22:14:38,-90.391761,45.730175,1635,7
,2.8.2016,22:14:39,-90.391647,45.730251,1637,7
,2.8.2016,22:14:40,-90.391555,45.730346,1639,7
,2.8.2016,22:14:41,-90.391494,45.730445,1643,7
,2.8.2016,22:14:42,-90.391448,45.730552,1642,7
,2.8.2016,22:14:43,-90.391426,45.73067,1647,8
,2.8.2016,22:14:44,-90.39141,45.730808,1651,8
,2.8.2016,22:14:45,-90.391395,45.730979,1654,8
,2.8.2016,22:14:46,-90.391403,45.731197,1652,7
,2.8.2016,22:14:47,-90.391395,45.73143,1650,7
,2.8.2016,22:14:48,-90.391387,45.731655,1648,7
,2.8.2016,22:14:49,-90.391372,45.73188,1646,7
,2.8.2016,22:14:50,-90.391349,45.732078,1644,7
,2.8.2016,22:14:51,-90.391334,45.732257,1642,7
,2.8.2016,22:14:52,-90.391334,45.732421,1642,7
,2.8.2016,22:14:53,-90.391334,45.732582,1643,7
,2.8.2016,22:14:54,-90.391334,45.732761,1643,7
,2.8.2016,22:14:55,-90.391326,45.732933,1643,7
,2.8.2016,22:14:56,-90.391326,45.7331,1644,7
,2.8.2016,22:14:57,-90.391326,45.733264,1644,7
,2.8.2016,22:14:58,-90.391326,45.733421,1644,7
,2.8.2016,22:14:59,-90.391319,45.733562,1643,6
,2.8.2016,22:15:00,-90.391311,45.733692,1643,7
,2.8.2016,22:15:01,-90.391311,45.73381,1644,7
,2.8.2016,22:15:02,-90.391304,45.733917,1645,7
,2.8.2016,22:15:03,-90.391288,45.73402,1641,8
,2.8.2016,22:15:04,-90.391242,45.734115,1640,8
,2.8.2016,22:15:05,-90.391166,45.734207,1641,8
,2.8.2016,22:15:06,-90.391075,45.734298,1640,8
,2.8.2016,22:15:07,-90.39096,45.73439,1639,8
,2.8.2016,22:15:08,-90.39083,45.734474,1638,8
,2.8.2016,22:15:09,-90.390708,45.734554,1637,8
,2.8.2016,22:15:10,-90.390594,45.734634,1638,8
,2.8.2016,22:15:11,-90.390495,45.734718,1638,8
,2.8.2016,22:15:12,-90.390411,45.734813,1634,8
,2.8.2016,22:15:13,-90.390312,45.734916,1629,8
,2.8.2016,22:15:14,-90.39022,45.735023,1625,8
,2.8.2016,22:15:15,-90.390144,45.735122,1620,8
,2.8.2016,22:15:16,-90.39009,45.735218,1617,8
,2.8.2016,22:15:17,-90.390045,45.735317,1615,8
,2.8.2016,22:15:18,-90.389991,45.735424,1614,8
,2.8.2016,22:15:19,-90.389938,45.735527,1613,8
,2.8.2016,22:15:20,-90.389869,45.735622,1609,8
,2.8.2016,22:15:21,-90.389785,45.735713,1604,8
,2.8.2016,22:15:22,-90.389686,45.735797,1601,8
,2.8.2016,22:15:23,-90.389572,45.735874,1594,8
,2.8.2016,22:15:24,-90.38945,45.735931,1591,8
,2.8.2016,22:15:25,-90.389297,45.735977,1585,8
,2.8.2016,22:15:26,-90.389175,45.736011,1586,8
,2.8.2016,22:15:27,-90.38906,45.736045,1584,8
,2.8.2016,22:15:28,-90.388946,45.736091,1583,8
,2.8.2016,22:15:29,-90.388832,45.736156,1584,7
,2.8.2016,22:15:30,-90.38874,45.736251,1586,7
,2.8.2016,22:15:31,-90.388656,45.736358,1585,8
,2.8.2016,22:15:32,-90.388587,45.736492,1584,8
,2.8.2016,22:15:33,-90.388526,45.736595,1585,8
,2.8.2016,22:15:34,-90.38845,45.736686,1586,8
,2.8.2016,22:15:35,-90.388351,45.736759,1585,8
,2.8.2016,22:15:36,-90.388221,45.736824,1585,8
,2.8.2016,22:15:37,-90.388046,45.736888,1583,8
,2.8.2016,22:15:38,-90.38784,45.736949,1578,8
,2.8.2016,22:15:39,-90.387634,45.736999,1575,7
,2.8.2016,22:15:40,-90.387458,45.737049,1574,7
,2.8.2016,22:15:41,-90.387313,45.737098,1574,7
,2.8.2016,22:15:42,-90.387191,45.737148,1574,7
,2.8.2016,22:15:43,-90.387077,45.73719,1575,7
,2.8.2016,22:15:44,-90.386985,45.737228,1576,7
,2.8.2016,22:15:45,-90.386917,45.737262,1577,7
,2.8.2016,22:15:46,-90.386871,45.737289,1578,7
,2.8.2016,22:15:47,-90.38684,45.737304,1579,7
,2.8.2016,22:15:48,-90.386833,45.737316,1580,7
,2.8.2016,22:15:49,-90.386833,45.737316,1580,7
,2.8.2016,22:15:50,-90.386825,45.737316,1579,7
,2.8.2016,22:15:51,-90.386802,45.737331,1578,7
,2.8.2016,22:15:52,-90.386779,45.737346,1580,7
,2.8.2016,22:15:53,-90.386749,45.737369,1581,7
,2.8.2016,22:15:54,-90.386734,45.737388,1582,7
,2.8.2016,22:15:55,-90.386734,45.7374,1582,7
,2.8.2016,22:15:56,-90.386734,45.737411,1584,7
,2.8.2016,22:15:57,-90.386726,45.737415,1584,7
,2.8.2016,22:15:58,-90.386718,45.737415,1585,7
,2.8.2016,22:15:59,-90.386711,45.737419,1587,7
,2.8.2016,22:16:00,-90.386711,45.737422,1588,7
,2.8.2016,22:16:01,-90.386711,45.737426,1589,7
,2.8.2016,22:16:02,-90.386711,45.737426,1591,7
,2.8.2016,22:16:03,-90.386711,45.73743,1592,7
,2.8.2016,22:16:04,-90.386711,45.73743,1592,8
,2.8.2016,22:16:05,-90.386711,45.73743,1592,8
,2.8.2016,22:16:06,-90.386711,45.737434,1592,8
,2.8.2016,22:16:07,-90.386711,45.737434,1593,8
,2.8.2016,22:16:08,-90.386711,45.737434,1593,8
,2.8.2016,22:16:09,-90.386711,45.737434,1593,8
,2.8.2016,22:16:10,-90.386711,45.737434,1593,8
,2.8.2016,22:16:11,-90.386711,45.737434,1593,8
,2.8.2016,22:16:12,-90.386711,45.737434,1593,8
,2.8.2016,22:16:13,-90.386711,45.737434,1593,8
,2.8.2016,22:16:14,-90.386711,45.737434,1593,8
,2.8.2016,22:16:15,-90.386711,45.73743,1593,8
,2.8.2016,22:16:16,-90.386711,45.73743,1593,8
,2.8.2016,22:16:17,-90.386711,45.73743,1593,8
,2.8.2016,22:16:18,-90.386711,45.73743,1593,8
,2.8.2016,22:16:19,-90.386718,45.73743,1593,8
,2.8.2016,22:16:20,-90.386718,45.737426,1593,8
,2.8.2016,22:16:21,-90.386718,45.737426,1593,8
,2.8.2016,22:16:22,-90.386718,45.737426,1593,8
,2.8.2016,22:16:23,-90.386718,45.737426,1593,8
,2.8.2016,22:16:24,-90.386718,45.737426,1593,8
,2.8.2016,22:16:25,-90.386718,45.737426,1593,8
,2.8.2016,22:16:26,-90.386718,45.737426,1593,8
,2.8.2016,22:16:27,-90.386718,45.737426,1593,8
,2.8.2016,22:16:28,-90.386726,45.737426,1593,8
,2.8.2016,22:16:29,-90.386726,45.737426,1593,8
,2.8.2016,22:16:30,-90.386726,45.737426,1593,8
,2.8.2016,22:16:31,-90.386726,45.737426,1593,8
,2.8.2016,22:16:32,-90.386726,45.737426,1593,8
,2.8.2016,22:16:33,-90.386726,45.737426,1593,8
,2.8.2016,22:16:34,-90.386726,45.737426,1593,8
,2.8.2016,22:16:35,-90.386726,45.737426,1593,8
,2.8.2016,22:16:36,-90.386726,45.737426,1593,8
,2.8.2016,22:16:37,-90.386726,45.737426,1593,8
,2.8.2016,22:16:38,-90.386726,45.737426,1593,8
,2.8.2016,22:16:39,-90.386726,45.737426,1593,8
,2.8.2016,22:16:40,-90.386734,45.737426,1593,8
,2.8.2016,22:16:41,-90.386734,45.737426,1593,8
,2.8.2016,22:16:42,-90.386734,45.737426,1593,8
,2.8.2016,22:16:43,-90.386734,45.737426,1593,8
,2.8.2016,22:16:44,-90.386734,45.737426,1593,8
,2.8.2016,22:16:45,-90.386741,45.737422,1593,8
,2.8.2016,22:16:46,-90.386741,45.737422,1593,8
,2.8.2016,22:16:47,-90.386741,45.737422,1593,8
,2.8.2016,22:16:48,-90.386741,45.737422,1593,8
,2.8.2016,22:16:49,-90.386741,45.737422,1593,8
,2.8.2016,22:16:50,-90.386741,45.737422,1593,8
,2.8.2016,22:16:51,-90.386741,45.737422,1593,8
,2.8.2016,22:16:52,-90.386734,45.737419,1593,8
,2.8.2016,22:16:53,-90.386734,45.737419,1594,8
,2.8.2016,22:16:54,-90.386734,45.737419,1594,8
,2.8.2016,22:16:55,-90.386734,45.737419,1594,8
,2.8.2016,22:16:56,-90.386734,45.737419,1594,8
,2.8.2016,22:16:57,-90.386741,45.737419,1594,8
,2.8.2016,22:16:58,-90.386741,45.737419,1594,8
,2.8.2016,22:16:59,-90.386734,45.737419,1594,8
,2.8.2016,22:17:00,-90.386734,45.737419,1594,8
,2.8.2016,22:17:01,-90.386734,45.737419,1594,8
,2.8.2016,22:17:02,-90.386734,45.737419,1594,8
,2.8.2016,22:17:03,-90.386734,45.737419,1594,8
,2.8.2016,22:17:04,-90.386734,45.737419,1594,8
,2.8.2016,22:17:05,-90.386734,45.737419,1594,8
,2.8.2016,22:17:06,-90.386734,45.737419,1594,8
,2.8.2016,22:17:07,-90.386734,45.737415,1594,8
,2.8.2016,22:17:08,-90.386734,45.737415,1594,8
,2.8.2016,22:17:09,-90.386734,45.737415,1594,8
,2.8.2016,22:17:10,-90.386734,45.737411,1594,8
,2.8.2016,22:17:11,-90.386734,45.737411,1594,8
,2.8.2016,22:17:12,-90.386734,45.737411,1594,8
,2.8.2016,22:17:13,-90.386734,45.737411,1594,8
,2.8.2016,22:17:14,-90.386734,45.737411,1594,8
,2.8.2016,22:17:15,-90.386734,45.737411,1594,8
,2.8.2016,22:17:16,-90.386734,45.737411,1594,8
,2.8.2016,22:17:17,-90.386734,45.737411,1594,8
,2.8.2016,22:17:18,-90.386734,45.737411,1594,8
,2.8.2016,22:17:19,-90.386734,45.737411,1594,8
,2.8.2016,22:17:20,-90.386734,45.737411,1594,8
,2.8.2016,22:17:21,-90.386734,45.737411,1594,8
,2.8.2016,22:17:22,-90.386734,45.737411,1594,8
,2.8.2016,22:17:23,-90.386734,45.737411,1594,8
,2.8.2016,22:17:24,-90.386734,45.737411,1594,8
,2.8.2016,22:17:25,-90.386734,45.737411,1594,7
,2.8.2016,22:17:26,-90.386734,45.737411,1594,8
,2.8.2016,22:17:27,-90.386734,45.737411,1594,8
,2.8.2016,22:17:28,-90.386734,45.737411,1594,8
,2.8.2016,22:17:29,-90.386734,45.737411,1594,8
,2.8.2016,22:17:30,-90.386734,45.737411,1594,8
,2.8.2016,22:17:31,-90.386734,45.737411,1594,8
,2.8.2016,22:17:32,-90.386734,45.737415,1594,8
,2.8.2016,22:17:33,-90.386734,45.737415,1594,8
,2.8.2016,22:17:34,-90.386734,45.737419,1594,8
,2.8.2016,22:17:35,-90.386734,45.737419,1594,8
,2.8.2016,22:17:36,-90.386734,45.737422,1593,8
,2.8.2016,22:17:37,-90.386734,45.737422,1593,8
,2.8.2016,22:17:38,-90.386734,45.737426,1593,8
,2.8.2016,22:17:39,-90.386749,45.737426,1593,8
,2.8.2016,22:17:40,-90.386787,45.737434,1593,8
,2.8.2016,22:17:41,-90.386848,45.737449,1592,8
,2.8.2016,22:17:42,-90.386932,45.737483,1592,8
,2.8.2016,22:17:43,-90.387001,45.737525,1591,8
,2.8.2016,22:17:44,-90.387077,45.737594,1591,8
,2.8.2016,22:17:45,-90.38713,45.737678,1591,8
,2.8.2016,22:17:46,-90.387168,45.73777,1590,8
,2.8.2016,22:17:47,-90.387207,45.737873,1591,8
,2.8.2016,22:17:48,-90.387275,45.737968,1592,8
,2.8.2016,22:17:49,-90.387374,45.738048,1593,8
,2.8.2016,22:17:50,-90.387481,45.738132,1594,8
,2.8.2016,22:17:51,-90.387588,45.738212,1593,8
,2.8.2016,22:17:52,-90.387695,45.738285,1593,8
,2.8.2016,22:17:53,-90.387817,45.738338,1592,8
,2.8.2016,22:17:54,-90.387969,45.73838,1591,8
,2.8.2016,22:17:55,-90.388153,45.738422,1590,8
,2.8.2016,22:17:56,-90.388359,45.738475,1587,8
,2.8.2016,22:17:57,-90.388572,45.738536,1584,8
,2.8.2016,22:17:58,-90.388778,45.738601,1581,8
,2.8.2016,22:17:59,-90.388977,45.738666,1579,8
,2.8.2016,22:18:00,-90.38916,45.738719,1576,8
,2.8.2016,22:18:01,-90.389335,45.738769,1575,8
,2.8.2016,22:18:02,-90.389503,45.738803,1574,8
,2.8.2016,22:18:03,-90.38964,45.73883,1576,8
,2.8.2016,22:18:04,-90.389747,45.738853,1577,8
,2.8.2016,22:18:05,-90.389831,45.738891,1576,8
,2.8.2016,22:18:06,-90.3899,45.73896,1579,8
,2.8.2016,22:18:07,-90.389976,45.73904,1579,8
,2.8.2016,22:18:08,-90.39006,45.739128,1578,8
,2.8.2016,22:18:09,-90.390121,45.739231,1577,8
,2.8.2016,22:18:10,-90.390174,45.739349,1577,8
,2.8.2016,22:18:11,-90.390213,45.739471,1577,8
,2.8.2016,22:18:12,-90.390235,45.739589,1578,8
,2.8.2016,22:18:13,-90.390258,45.739696,1577,8
,2.8.2016,22:18:14,-90.390289,45.739803,1578,8
,2.8.2016,22:18:15,-90.390335,45.739898,1578,8
,2.8.2016,22:18:16,-90.390396,45.73999,1578,8
,2.8.2016,22:18:17,-90.39048,45.740066,1578,8
,2.8.2016,22:18:18,-90.390541,45.74015,1578,8
,2.8.2016,22:18:19,-90.390563,45.740245,1579,8
,2.8.2016,22:18:20,-90.390571,45.740345,1580,8
,2.8.2016,22:18:21,-90.390586,45.740428,1582,8
,2.8.2016,22:18:22,-90.390647,45.740516,1583,8
,2.8.2016,22:18:23,-90.390724,45.740596,1585,8
,2.8.2016,22:18:24,-90.390808,45.740692,1586,8
,2.8.2016,22:18:25,-90.390884,45.740798,1589,8
,2.8.2016,22:18:26,-90.390937,45.740917,1590,8
,2.8.2016,22:18:27,-90.390983,45.741039,1590,8
,2.8.2016,22:18:28,-90.391029,45.741168,1589,8
,2.8.2016,22:18:29,-90.39109,45.741294,1588,8
,2.8.2016,22:18:30,-90.391151,45.741405,1589,8
,2.8.2016,22:18:31,-90.391181,45.741516,1589,8
,2.8.2016,22:18:32,-90.391189,45.741645,1587,8
,2.8.2016,22:18:33,-90.391189,45.741794,1584,8
,2.8.2016,22:18:34,-90.391174,45.741943,1582,7
,2.8.2016,22:18:35,-90.391166,45.742092,1583,8
,2.8.2016,22:18:36,-90.391166,45.742256,1585,8
,2.8.2016,22:18:37,-90.391174,45.742416,1586,7
,2.8.2016,22:18:38,-90.391174,45.742572,1587,8
,2.8.2016,22:18:39,-90.391174,45.742721,1588,8
,2.8.2016,22:18:40,-90.391181,45.742866,1589,8
,2.8.2016,22:18:41,-90.391189,45.743007,1590,8
,2.8.2016,22:18:42,-90.391197,45.743133,1591,8
,2.8.2016,22:18:43,-90.391189,45.743259,1593,8
,2.8.2016,22:18:44,-90.391181,45.743373,1594,8
,2.8.2016,22:18:45,-90.391181,45.743465,1592,7
,2.8.2016,22:18:46,-90.391181,45.743549,1588,7
,2.8.2016,22:18:47,-90.391212,45.743606,1587,7
,2.8.2016,22:18:48,-90.391296,45.743652,1588,8
,2.8.2016,22:18:49,-90.391418,45.743694,1586,8
,2.8.2016,22:18:50,-90.391555,45.74374,1583,8
,2.8.2016,22:18:51,-90.391708,45.743797,1582,8
,2.8.2016,22:18:52,-90.391838,45.743877,1578,8
,2.8.2016,22:18:53,-90.391944,45.743953,1578,8
,2.8.2016,22:18:54,-90.392044,45.744041,1578,8
,2.8.2016,22:18:55,-90.39212,45.744132,1577,8
,2.8.2016,22:18:56,-90.392196,45.744224,1578,8
,2.8.2016,22:18:57,-90.392288,45.744316,1575,8
,2.8.2016,22:18:58,-90.392417,45.744384,1570,8
,2.8.2016,22:18:59,-90.392562,45.744438,1565,8
,2.8.2016,22:19:00,-90.392707,45.744495,1563,8
,2.8.2016,22:19:01,-90.392845,45.744564,1562,8
,2.8.2016,22:19:02,-90.392967,45.744647,1562,8
,2.8.2016,22:19:03,-90.393081,45.744728,1561,8
,2.8.2016,22:19:04,-90.393188,45.744796,1561,8
,2.8.2016,22:19:05,-90.393287,45.74485,1561,8
,2.8.2016,22:19:06,-90.393363,45.744876,1560,8
,2.8.2016,22:19:07,-90.393455,45.744884,1560,8
,2.8.2016,22:19:08,-90.393569,45.744861,1558,8
,2.8.2016,22:19:09,-90.393676,45.744819,1557,8
,2.8.2016,22:19:10,-90.39376,45.744762,1556,8
,2.8.2016,22:19:11,-90.393821,45.744667,1554,8
,2.8.2016,22:19:12,-90.393852,45.744544,1553,8
,2.8.2016,22:19:13,-90.393882,45.744411,1552,7
,2.8.2016,22:19:14,-90.393928,45.744277,1551,7
,2.8.2016,22:19:15,-90.393974,45.744152,1550,7
,2.8.2016,22:19:16,-90.39402,45.744037,1550,8
,2.8.2016,22:19:17,-90.394073,45.743938,1550,8
,2.8.2016,22:19:18,-90.394119,45.743846,1552,8
,2.8.2016,22:19:19,-90.394149,45.74377,1551,8
,2.8.2016,22:19:20,-90.39418,45.743709,1547,8
,2.8.2016,22:19:21,-90.394241,45.743659,1547,8
,2.8.2016,22:19:22,-90.394325,45.743644,1548,8
,2.8.2016,22:19:23,-90.394432,45.743667,1548,8
,2.8.2016,22:19:24,-90.394531,45.743717,1550,8
,2.8.2016,22:19:25,-90.394599,45.743793,1551,8
,2.8.2016,22:19:26,-90.39463,45.743888,1553,8
,2.8.2016,22:19:27,-90.394638,45.74401,1556,8
,2.8.2016,22:19:28,-90.394638,45.744136,1559,8
,2.8.2016,22:19:29,-90.394638,45.744255,1560,8
,2.8.2016,22:19:30,-90.394638,45.744365,1561,8
,2.8.2016,22:19:31,-90.394638,45.744453,1564,8
,2.8.2016,22:19:32,-90.39463,45.744518,1565,8
,2.8.2016,22:19:33,-90.394638,45.744564,1565,8
,2.8.2016,22:19:34,-90.394645,45.74459,1567,8
,2.8.2016,22:19:35,-90.394653,45.744598,1570,8
,2.8.2016,22:19:36,-90.394676,45.744609,1572,8
,2.8.2016,22:19:37,-90.394699,45.744625,1572,8
,2.8.2016,22:19:38,-90.394744,45.744632,1570,8
,2.8.2016,22:19:39,-90.394813,45.744625,1567,8
,2.8.2016,22:19:40,-90.39492,45.744602,1564,8
,2.8.2016,22:19:41,-90.395057,45.744564,1561,8
,2.8.2016,22:19:42,-90.395233,45.744506,1558,8
,2.8.2016,22:19:43,-90.395423,45.744441,1558,8
,2.8.2016,22:19:44,-90.395622,45.744377,1557,8
,2.8.2016,22:19:45,-90.395835,45.744316,1557,8
,2.8.2016,22:19:46,-90.396049,45.744247,1555,8
,2.8.2016,22:19:47,-90.396286,45.744174,1553,8
,2.8.2016,22:19:48,-90.396537,45.744106,1552,8
,2.8.2016,22:19:49,-90.396804,45.744033,1551,8
,2.8.2016,22:19:50,-90.397048,45.743972,1551,8
